Glioma,Meningioma,Metastatic,No Tumour,File Name,Total
1,1,1,0,volume_119_slice_72_jpg.rf.e38d638a609821646c9c76479accbfd0.txt,3
1,1,1,0,volume_211_slice_73_jpg.rf.f8f441846d6f4fd4d4ac4c85a8ba6a58.txt,3
0,1,0,0,volume_117_slice_99_jpg.rf.f62f1d97eb5a20bac11bd614faeb9fec.txt,1
1,1,1,0,volume_176_slice_101_jpg.rf.402e6efdfdce5c0ef05dd6cf7311d0fe.txt,3
1,1,1,0,volume_214_slice_76_jpg.rf.2ac44e0544b05fcdb65220f581126f8e.txt,3
0,1,1,0,volume_126_slice_106_jpg.rf.79e8a7ce0bf103f7c11d1ca664cce78d.txt,2
0,1,0,0,volume_190_slice_100_jpg.rf.004286dc1afd2213e2d2a97693045a2d.txt,1
1,1,1,0,volume_212_slice_127_jpg.rf.1c6ddd54caac42fbfda4353ad5142ed6.txt,3
1,1,1,0,volume_115_slice_115_jpg.rf.f4ac40cf130e0e3c72c7a1d01ed1c4a0.txt,3
1,1,1,0,volume_273_slice_65_jpg.rf.7c80682dc163001cdf6989f44a66dd49.txt,3
1,1,1,0,volume_231_slice_99_jpg.rf.b0c4bedb66aef524b86d16d087e25be6.txt,3
0,1,0,0,volume_91_slice_106_jpg.rf.15ea86753a47c2894364fdc0683985db.txt,1
1,1,1,0,volume_364_slice_69_jpg.rf.aa84e787268cf41e7340959c399cac53.txt,3
1,1,1,0,volume_130_slice_53_jpg.rf.a29d06af7a02e319a4ddb23764b28c51.txt,3
1,1,1,0,volume_188_slice_72_jpg.rf.98ed7f6bf3970e061ef6339e15ae7f59.txt,3
1,1,1,0,volume_65_slice_59_jpg.rf.ecf5074d5925f2b0f07eefc1f9e40739.txt,3
1,1,1,0,volume_227_slice_51_jpg.rf.16f2826fe2efbb3e9c0870f538cc19b4.txt,3
0,1,0,0,volume_133_slice_132_jpg.rf.a8f253b60e00ac60aa10ec4d19b16cc3.txt,1
1,1,1,0,volume_226_slice_38_jpg.rf.3f11eef27b3d06768c793421ebc5a738.txt,3
1,1,1,0,volume_5_slice_124_jpg.rf.131a7a33273c873684857c3cb1d69190.txt,3
1,1,1,0,volume_242_slice_51_jpg.rf.c396f2ad09c5168dc5a7de7b64751f15.txt,3
1,1,1,0,volume_239_slice_79_jpg.rf.d110189ba41af513ec1435dde7c63029.txt,3
1,1,1,0,volume_197_slice_73_jpg.rf.51c47a15c82ba2b0340d544327fd703d.txt,3
0,1,0,0,volume_228_slice_79_jpg.rf.675442e02f4d0688007ce4368c22c1d0.txt,1
0,1,1,0,volume_250_slice_59_jpg.rf.c8b720f9ea255a41183527aa211a63bc.txt,2
0,1,0,0,volume_132_slice_123_jpg.rf.4f3af240afde8f488df532916342c02e.txt,1
0,0,1,0,volume_184_slice_28_jpg.rf.9736d49a34fa0272a5db67d1a06cc61b.txt,1
0,1,0,0,volume_43_slice_81_jpg.rf.dcb90141f78438574d9afbac0b2d58d7.txt,1
0,1,0,0,volume_127_slice_87_jpg.rf.537568a077a1a88ee856ff19205041ce.txt,1
1,1,1,0,volume_165_slice_83_jpg.rf.7fdd63c45d584cdbaa8b8e5ee26c9b84.txt,3
0,1,0,0,volume_17_slice_117_jpg.rf.5a9ce3674b6bb047826e932e2e380c6e.txt,1
1,1,1,0,volume_207_slice_88_jpg.rf.01d4b0d79ceec0cde2a903029c7398a1.txt,3
1,1,0,0,volume_306_slice_109_jpg.rf.1c6f6bf315fd0d505808dee670e0ac47.txt,2
1,1,0,0,volume_329_slice_72_jpg.rf.738058b07324fb10db774d2c04aa768e.txt,2
0,1,0,0,volume_239_slice_66_jpg.rf.f88ea4dbb58826f93e0c85bfb28be690.txt,1
0,1,1,0,volume_196_slice_69_jpg.rf.57b1686cc8f226b293dedb55a4b9a62d.txt,2
1,1,1,0,volume_169_slice_47_jpg.rf.c33b545c580e2aa0ea7b46525716ce55.txt,3
0,1,0,0,volume_148_slice_74_jpg.rf.3531f263df5f72f5b71ebaf573b0cd35.txt,1
0,1,1,0,volume_51_slice_87_jpg.rf.990c7f8799cd758f43198d14e8fae74b.txt,2
0,1,0,0,volume_153_slice_31_jpg.rf.9d98a63659f6c88c053605ddacaeab12.txt,1
1,1,1,0,volume_338_slice_85_jpg.rf.16a239bee9f5b4e8dc646dfffb583a6a.txt,3
1,1,1,0,volume_104_slice_70_jpg.rf.fcba19938f5e16db120e40fa31e465e1.txt,3
1,1,1,0,volume_103_slice_85_jpg.rf.cbf05637ff4fe40b15c64b5d7156fd01.txt,3
0,1,0,0,volume_276_slice_69_jpg.rf.a2269e4881fb79fb96f2f0bc152178d1.txt,1
0,1,0,0,volume_244_slice_104_jpg.rf.6ce8dd7ae182206e74a4804d833fef19.txt,1
1,1,1,0,volume_171_slice_103_jpg.rf.af0a9038043aed1de7acf06a0cf77446.txt,3
1,1,0,0,volume_311_slice_120_jpg.rf.5fb5580e76d48cc780d1ffb6a3d7fa91.txt,2
0,1,0,0,volume_27_slice_34_jpg.rf.7fd161c0030c8ba444a846327c535e99.txt,1
0,1,0,0,volume_83_slice_38_jpg.rf.c24d9c740a36e7a88e8c817ed4591c30.txt,1
0,1,0,0,volume_86_slice_42_jpg.rf.e7a7fce5bd4e6768010eb1d5bf53a39c.txt,1
1,1,0,0,volume_140_slice_136_jpg.rf.82c565c9440eddf249ece864ff7f7642.txt,2
1,1,1,0,volume_212_slice_94_jpg.rf.276573702ab267a27b7fcf5ee0e50e88.txt,3
0,1,0,0,volume_77_slice_38_jpg.rf.61c0941294fc52de952e6bef3b757476.txt,1
1,1,1,0,volume_247_slice_51_jpg.rf.8b9647c6afb9eca8802cdc2410c7adcd.txt,3
1,1,1,0,volume_227_slice_52_jpg.rf.9f98508e0f0dfb1bfc4869848bbc4de9.txt,3
1,1,1,0,volume_104_slice_63_jpg.rf.ddc1cebb021a886b30faa70f719c17ee.txt,3
0,1,1,0,volume_340_slice_107_jpg.rf.278c26d43d65df714616aa74f4ef3812.txt,2
0,1,1,0,volume_106_slice_70_jpg.rf.6c2ac17a2c8eab872aa1ce0fc29c1775.txt,2
1,1,1,0,volume_350_slice_65_jpg.rf.ce3ff22e6af7f705e31ad9ca1eeea0ce.txt,3
0,0,0,1,volume_48_slice_75_jpg.rf.53bca54adf01e60fb6ed1d4ccbd7765d.txt,0
0,1,1,0,volume_169_slice_73_jpg.rf.3194916ee6ede98223037d23135829d6.txt,2
1,1,1,0,volume_1_slice_56_jpg.rf.6bc029a59a8b9b4cebf9a68c63360d58.txt,3
1,1,1,0,volume_68_slice_70_jpg.rf.f3c177c0c177601b7ad78467fb158fe3.txt,3
0,1,0,0,volume_227_slice_40_jpg.rf.0593313bbff2893a7e8f46924407bd12.txt,1
1,1,1,0,volume_146_slice_67_jpg.rf.b4cf0a4c8a18da412693d3204c08d1bf.txt,3
0,1,1,0,volume_174_slice_65_jpg.rf.2454c2ef738cc5ae49a576211ca878d7.txt,2
0,1,0,0,volume_107_slice_62_jpg.rf.dd538810610ecb12755e73312310b592.txt,1
0,1,0,0,volume_12_slice_47_jpg.rf.f875e91dccfa4af764ac710f199dedfe.txt,1
0,1,0,0,volume_115_slice_88_jpg.rf.8369592db90b09bb8310835a831549a0.txt,1
1,1,1,0,volume_362_slice_46_jpg.rf.669b66d3af6c6ef30126ef5f2086923d.txt,3
1,0,1,0,volume_20_slice_17_jpg.rf.2b3ad6ac65e0b96d39aad17fa6374c8b.txt,2
1,1,0,0,volume_298_slice_79_jpg.rf.50fdf8d375629fb0d1d5b0132a3a45bd.txt,2
1,1,0,0,volume_87_slice_78_jpg.rf.18560f9481f6f76deb909dae57a54a64.txt,2
1,1,0,0,volume_238_slice_37_jpg.rf.50f1375963b1ea433522e1dcd3cb1ebd.txt,2
1,1,0,0,volume_294_slice_57_jpg.rf.2cb9b7432e5ddb4019d02d1816f8b8c2.txt,2
1,1,1,0,volume_367_slice_61_jpg.rf.5eed85cf0e233189988aad487f08da07.txt,3
1,1,1,0,volume_349_slice_99_jpg.rf.2b12207a6069ef0ac710c52f1ac6fab9.txt,3
1,1,1,0,volume_176_slice_103_jpg.rf.4af2f416450aa521123feb56b7a65436.txt,3
1,1,1,0,volume_168_slice_87_jpg.rf.e323afccb73b067792f55bc5f457ae93.txt,3
0,1,1,0,volume_223_slice_70_jpg.rf.65f0fca52e8bce0f81797151d19fe7aa.txt,2
0,1,0,0,volume_369_slice_138_jpg.rf.300de463bd61ab1b4c47097ad219035a.txt,1
1,1,1,0,volume_49_slice_72_jpg.rf.63571de3a2c4eb8c7916eed2d59fd4dc.txt,3
0,1,0,0,volume_281_slice_120_jpg.rf.aea94bb2856c915ef6802f61d1dc5308.txt,1
0,1,0,0,volume_26_slice_33_jpg.rf.d7d23b808dd686dda21210d8d90928ab.txt,1
1,1,0,0,volume_358_slice_46_jpg.rf.3638bdaa2e9f03deb0375e26a1905254.txt,2
1,1,1,0,volume_191_slice_60_jpg.rf.be8fcaa5759095303df9a3a2dc43c822.txt,3
1,1,1,0,volume_367_slice_57_jpg.rf.314455b5b00b8417e7ea83a4f70f061a.txt,3
1,1,1,0,volume_193_slice_93_jpg.rf.f64c95aed0fe3034e07c223653853f11.txt,3
1,1,1,0,volume_158_slice_46_jpg.rf.04a8754d12d14298dd5699328f13f037.txt,3
1,1,1,0,volume_241_slice_102_jpg.rf.5d81eef7911e79a4bf345cd15eb3ccf7.txt,3
0,1,0,0,volume_206_slice_84_jpg.rf.fb8530294a6843961f007c972b7ec21c.txt,1
0,1,0,0,volume_33_slice_70_jpg.rf.d49ed311f193ca341e3289cf290ee628.txt,1
0,1,0,0,volume_48_slice_36_jpg.rf.a423037f6a6e46542d8d9e5a2225f048.txt,1
1,1,0,0,volume_291_slice_81_jpg.rf.9080a70cdbdab279aac06d73da8977be.txt,2
0,1,0,0,volume_230_slice_68_jpg.rf.dd2cb0064f098824575148a135baec67.txt,1
1,1,1,0,volume_166_slice_85_jpg.rf.fdcc2b2d2b8469c49f32350e1e97d3ba.txt,3
0,1,0,0,volume_316_slice_50_jpg.rf.d09b22785490ea8564f2306c171274f0.txt,1
1,1,1,0,volume_19_slice_72_jpg.rf.2005800b5be6665c71bc52301cdbf310.txt,3
0,1,1,0,volume_107_slice_94_jpg.rf.8427f34d735b9e65cd55e9948e492dbd.txt,2
0,1,0,0,volume_240_slice_35_jpg.rf.4dda71d76d23823d26bf2fdbcd4a0b1b.txt,1
0,1,0,0,volume_320_slice_52_jpg.rf.2f97d649c31a2618f9ef5c0b253dab72.txt,1
0,1,0,0,volume_62_slice_120_jpg.rf.4a05493de058a110b28d757d259cb6c2.txt,1
0,1,0,0,volume_69_slice_73_jpg.rf.93ed78738dab904683ef39c53019e794.txt,1
1,1,1,0,volume_138_slice_107_jpg.rf.0c3b1180f7f5186b5ce1e36ab04f87c0.txt,3
0,1,0,0,volume_358_slice_106_jpg.rf.8a088cc75704b3f0e7cadc88807cb81f.txt,1
1,1,1,0,volume_296_slice_83_jpg.rf.56ca339a45745c1fa88e592106cc788a.txt,3
1,1,1,0,volume_245_slice_26_jpg.rf.c1ce6a6f64386a71f48e7809cca1c5e8.txt,3
1,1,1,0,volume_45_slice_92_jpg.rf.b0a8db4eecd1bf5655de110cd63ac176.txt,3
1,1,1,0,volume_38_slice_101_jpg.rf.c6be6fe08bfa3b94c8945806229aaae2.txt,3
0,1,0,0,volume_300_slice_75_jpg.rf.635de29bcfdf8ac4984e887e64a30987.txt,1
0,1,0,0,volume_297_slice_62_jpg.rf.605a04b4faf6119a27de2a457a0fef21.txt,1
0,1,0,0,volume_12_slice_54_jpg.rf.8136c7f34ce70b66ffdc334e9bc3e112.txt,1
0,1,1,0,volume_345_slice_81_jpg.rf.2f9ee327df11f506ab4713814e8f8fbd.txt,2
1,1,1,0,volume_97_slice_95_jpg.rf.bd3e33e95d955a327913a7e24bc0e60c.txt,3
1,1,1,0,volume_218_slice_62_jpg.rf.c489ef5a44a7ede9e2a983863d259e93.txt,3
1,1,1,0,volume_103_slice_86_jpg.rf.7f4a2ffeabf439aa697d5fe7a7ae9c26.txt,3
0,1,0,0,volume_345_slice_114_jpg.rf.831d4d137331887af6f70942a6985a97.txt,1
1,1,1,0,volume_102_slice_110_jpg.rf.6d8c2550ab4e670e0d196fcf3aac78ab.txt,3
0,1,1,0,volume_111_slice_76_jpg.rf.bdd07deeeccf0a28e396d6593389c960.txt,2
1,1,1,0,volume_114_slice_103_jpg.rf.3ebd0bf4710009115b6c5844b8feb379.txt,3
1,1,1,0,volume_189_slice_97_jpg.rf.428c4bee85733796ed986846a9247a65.txt,3
1,1,1,0,volume_141_slice_118_jpg.rf.0aec547bcf3086a35c10fcc4a6c656ad.txt,3
1,1,1,0,volume_141_slice_110_jpg.rf.2b58b93b738c85a0f809c50415fc92fa.txt,3
1,1,1,0,volume_302_slice_42_jpg.rf.e8e47b4302b1a59c8358fc71ab6a1c81.txt,3
1,1,1,0,volume_230_slice_94_jpg.rf.fcb1592ac6f1299d20c63d0a406aa400.txt,3
1,1,1,0,volume_62_slice_93_jpg.rf.83022b822a27f475560d7fd786a26df5.txt,3
1,1,1,0,volume_339_slice_71_jpg.rf.e6b2cd46c273d9d6962dc50235e622da.txt,3
1,1,0,0,volume_294_slice_35_jpg.rf.cade7ee2ac4a26d0a3d24b6be3c95b6e.txt,2
1,1,0,0,volume_268_slice_61_jpg.rf.6c28b4ca8ea71a50a838a5a36ba24ae8.txt,2
1,1,1,0,volume_24_slice_53_jpg.rf.f50d62d33a91a83d844fe19f4012a138.txt,3
1,1,0,0,volume_330_slice_54_jpg.rf.82800a4238e2195ae1d876e46aa2a522.txt,2
0,1,0,0,volume_241_slice_65_jpg.rf.f87ddeb23a6116759114e336ac284af7.txt,1
1,1,1,0,volume_45_slice_81_jpg.rf.bf218185f12bf91ea76e4f974f8452b8.txt,3
1,1,0,0,volume_306_slice_115_jpg.rf.62d5f43aa5ba10dc78a290964acb5a14.txt,2
1,1,0,0,volume_323_slice_43_jpg.rf.c94b9782a832a9727bc6d062019b727f.txt,2
0,1,0,0,volume_99_slice_44_jpg.rf.43172d5cfedb99951db15944cd4aee7c.txt,1
0,1,0,0,volume_213_slice_75_jpg.rf.cb6e6ab3b72bbe8582a1df82ef117575.txt,1
1,1,0,0,volume_294_slice_27_jpg.rf.91a9d85a2d1a4e6a618335804b8d5b84.txt,2
1,1,1,0,volume_246_slice_62_jpg.rf.a1f4b28ddb5b41bae92534f469a5c646.txt,3
1,1,1,0,volume_13_slice_90_jpg.rf.5601f6eb2b18eed3b328488436c9bf27.txt,3
0,0,0,1,volume_114_slice_38_jpg.rf.51c18361c954c495bd632d4706eadfd7.txt,0
1,1,1,0,volume_185_slice_60_jpg.rf.5d15b05bfe0c88acc596cd984f699932.txt,3
0,1,0,0,volume_359_slice_110_jpg.rf.7b350fe8625e87e784285474f650f0cc.txt,1
0,1,0,0,volume_160_slice_47_jpg.rf.d8b9b69b1ae2053e7c49fae4ee02d461.txt,1
1,1,1,0,volume_15_slice_86_jpg.rf.52f0ba5e3e17696131467dece3127d22.txt,3
0,1,0,0,volume_82_slice_80_jpg.rf.314adb1890b334b1cc0dfe2bd358a921.txt,1
1,1,1,0,volume_362_slice_64_jpg.rf.4a07a65cf2bebfd1794e9a585cf5f007.txt,3
1,1,1,0,volume_214_slice_60_jpg.rf.2951fb5719e42d2bfcb3760d5f90e793.txt,3
0,1,0,0,volume_276_slice_120_jpg.rf.9234fa8d1b2250414b20cf992bb3b3ee.txt,1
0,1,0,0,volume_310_slice_96_jpg.rf.c03161ad35af7fdf768914a583f973bc.txt,1
1,1,1,0,volume_58_slice_66_jpg.rf.d8b92997bfcd694a0fbe16dfc06df2af.txt,3
1,1,1,0,volume_125_slice_110_jpg.rf.ef5801e5e23c710057c7f158eb92c863.txt,3
1,1,1,0,volume_285_slice_94_jpg.rf.9775e57da0485133cbce675b60964b3c.txt,3
1,1,1,0,volume_69_slice_115_jpg.rf.e0f782ad9da3f54c4c7892671b657e89.txt,3
1,1,1,0,volume_163_slice_108_jpg.rf.b4863b0216d3ce9ca28d7a67fa925500.txt,3
1,1,1,0,volume_112_slice_68_jpg.rf.8d5107fbe3cd773c7f3ca8499b9d56c5.txt,3
1,1,1,0,volume_187_slice_70_jpg.rf.a48575d164fe9d5919a11177d0c17e19.txt,3
1,1,1,0,volume_170_slice_36_jpg.rf.e4b471ad16c62960771d23a9efb0530e.txt,3
0,1,0,0,volume_282_slice_88_jpg.rf.79fe526423b5d78af79ad4b155b3dfd3.txt,1
0,1,0,0,volume_291_slice_35_jpg.rf.0934874a8c5d1611e810d5def877ca3c.txt,1
1,1,1,0,volume_318_slice_80_jpg.rf.ed66dd2f38a3ebbccf918f0a82c54271.txt,3
0,1,0,0,volume_192_slice_134_jpg.rf.88939dd00873b252af1358149ae7a9cc.txt,1
1,1,1,0,volume_356_slice_97_jpg.rf.978bcadd33770be40806c1215fcaac59.txt,3
1,1,0,0,volume_324_slice_40_jpg.rf.9acd02680a95454319abf52bde5bdfa0.txt,2
1,1,1,0,volume_150_slice_72_jpg.rf.b201c9f7d77a5bae6e15d66bffa66004.txt,3
1,1,1,0,volume_20_slice_74_jpg.rf.ef09155c95eda6ae2a2d56ffb44aab7e.txt,3
0,1,0,0,volume_345_slice_111_jpg.rf.f859b05cd28099050b688ba6c58514ac.txt,1
1,1,1,0,volume_211_slice_66_jpg.rf.f2bd787e98edf90d29e68ce507febb30.txt,3
1,1,1,0,volume_96_slice_72_jpg.rf.0a1bc71d5f18091e5f3aed86bbf93396.txt,3
0,1,1,0,volume_13_slice_99_jpg.rf.5dc5d5d447dad94a184963ec57c27e97.txt,2
1,1,1,0,volume_62_slice_111_jpg.rf.21ae02c9570bb72e0fcd227861c17eec.txt,3
1,1,1,0,volume_157_slice_118_jpg.rf.f7fad88e1213106a68ad0bca709598fe.txt,3
1,1,1,0,volume_198_slice_85_jpg.rf.55111bd05694c85c49f3a4e693274183.txt,3
0,1,0,0,volume_12_slice_85_jpg.rf.210d3e4d4930a7677083284dfdbc928a.txt,1
1,1,1,0,volume_71_slice_103_jpg.rf.2a3ea43c6edc735845a48940fe14af38.txt,3
1,1,0,0,volume_272_slice_69_jpg.rf.c3d2480d8674eb3f303abc5750940c5d.txt,2
0,1,0,0,volume_17_slice_115_jpg.rf.f96e7189d78e42522b69193f9d24da20.txt,1
1,1,1,0,volume_257_slice_89_jpg.rf.f8b03acca3847f613f1db0bbe32cd2b6.txt,3
1,1,1,0,volume_308_slice_107_jpg.rf.f8bdec01aeee3d20795a8ab66d9b753b.txt,3
0,1,0,0,volume_294_slice_23_jpg.rf.80257e09a0bceaf86984c13d9585a656.txt,1
1,1,0,0,volume_330_slice_64_jpg.rf.c35a21a055b7f5ea96ae8e307e8c1e6a.txt,2
1,1,1,0,volume_171_slice_82_jpg.rf.017ed5c3f62617c844a5451724644ed8.txt,3
1,1,1,0,volume_94_slice_57_jpg.rf.f1a3be471c40d3ad29e2ae7871575942.txt,3
0,1,0,0,volume_180_slice_117_jpg.rf.d20c007730b1e325d38cd8b4384a15ca.txt,1
1,1,1,0,volume_239_slice_77_jpg.rf.dce4db58ee35cd40d748191e5704cfaf.txt,3
0,1,0,0,volume_58_slice_36_jpg.rf.58652f8d2e8070ccf769a278e3411675.txt,1
1,1,1,0,volume_235_slice_109_jpg.rf.05192d5abf77005465f5e619c1043b97.txt,3
1,1,0,0,volume_264_slice_80_jpg.rf.6cd5d116620ed79963b1d5d398574c69.txt,2
0,1,0,0,volume_9_slice_30_jpg.rf.8ae0aa12fc8de29eb9e636fda83a8fb7.txt,1
1,1,1,0,volume_336_slice_87_jpg.rf.d035a5e685707a6d7237f494918898c1.txt,3
0,1,0,0,volume_181_slice_100_jpg.rf.0bb0fdff5fcbd0fda4521f4b27bafbc1.txt,1
1,1,1,0,volume_293_slice_113_jpg.rf.be9fe8b69d641fd4772d1b03ac7adc97.txt,3
0,1,0,0,volume_254_slice_122_jpg.rf.b80a0662f0b8f88ab5d31e36644037ba.txt,1
1,1,0,0,volume_266_slice_93_jpg.rf.35488329cea5924cf8080ce006349872.txt,2
1,1,0,0,volume_331_slice_55_jpg.rf.97ec9eb8d934cc55403fad42cbd80856.txt,2
0,1,0,0,volume_24_slice_56_jpg.rf.6f5ad980326488029ab9b0042b9c57d1.txt,1
1,1,1,0,volume_133_slice_98_jpg.rf.cd422eabe147776c6e259cdd319e4aa5.txt,3
1,1,0,0,volume_16_slice_77_jpg.rf.7a17425e2251e3a975bdb3da7d378af3.txt,2
0,1,1,0,volume_182_slice_79_jpg.rf.a312a91009bdfc2f04456684f6423a5c.txt,2
1,0,0,0,volume_326_slice_51_jpg.rf.a8519b591ef4c4fefc0c89c4dcef4ad5.txt,1
1,1,1,0,volume_40_slice_34_jpg.rf.71f0f4714d0dc713c4104b5bd55311be.txt,3
1,1,1,0,volume_345_slice_73_jpg.rf.cb5a394511754d072a3f0450b735f269.txt,3
1,1,0,0,volume_267_slice_43_jpg.rf.c11271a135a9f90f6438d80306ad9519.txt,2
1,1,1,0,volume_92_slice_77_jpg.rf.13a01f27d29fee92a66dbdd6f0514391.txt,3
1,1,1,0,volume_96_slice_91_jpg.rf.b7b04892f0b34d4bc5547ec3daca88c0.txt,3
1,1,1,0,volume_293_slice_62_jpg.rf.d58771d22ac9e6312b064c1f1c303b0e.txt,3
1,1,0,0,volume_319_slice_61_jpg.rf.aaf4979a3f155ffcb881b923c39653a8.txt,2
1,1,1,0,volume_198_slice_58_jpg.rf.be3b2194eec653a54f686706d879014d.txt,3
1,1,0,0,volume_325_slice_42_jpg.rf.f4578dea4508c420ac093b9be71545b8.txt,2
1,1,1,0,volume_243_slice_57_jpg.rf.5a9ecf24d96ea96c9058e20cb318703b.txt,3
1,1,1,0,volume_213_slice_54_jpg.rf.c12149180e8bd03925b423d73df03f75.txt,3
0,1,0,0,volume_120_slice_122_jpg.rf.8d11a8d111bfd7f64a94750f92d952eb.txt,1
1,1,1,0,volume_245_slice_50_jpg.rf.8329dc487474732ab3db48765dcbff92.txt,3
1,1,1,0,volume_143_slice_99_jpg.rf.2e72c261bb979cd694758e38fb340add.txt,3
1,1,1,0,volume_313_slice_113_jpg.rf.2c933c261a3c8881125223ba33ebe814.txt,3
0,1,1,0,volume_52_slice_85_jpg.rf.e0277a8495148fedf461c822acd771a4.txt,2
0,1,0,0,volume_98_slice_80_jpg.rf.3aad3fff93e9d79819ae5b823966fdfc.txt,1
0,1,1,0,volume_49_slice_71_jpg.rf.be83dc4a84218ebce7fdc025caa2fb22.txt,2
1,0,1,0,volume_274_slice_115_jpg.rf.9bd02ca8fd958a79c61b3697fcb98016.txt,2
0,1,0,0,volume_314_slice_72_jpg.rf.a05f1af27b8877dce6c268e66d83821a.txt,1
0,1,0,0,volume_114_slice_120_jpg.rf.144ea6ad64d600d16861755e188086b7.txt,1
1,1,1,0,volume_253_slice_51_jpg.rf.18fb84f54981d00fc443d780edf7daa8.txt,3
1,1,1,0,volume_113_slice_73_jpg.rf.41b3d58f38f1c620d31152905617aef7.txt,3
1,1,1,0,volume_167_slice_44_jpg.rf.978e5c16f602bfacde477500a06c0e30.txt,3
1,1,1,0,volume_212_slice_131_jpg.rf.db630283e36c0e16210a6e3cc37ddd8f.txt,3
0,1,0,0,volume_128_slice_103_jpg.rf.26a99ddd14e68ce72dbad7d08e2fbfaf.txt,1
1,1,1,0,volume_54_slice_55_jpg.rf.d1da01b4edb496f896e21b8804ed9f47.txt,3
1,1,1,0,volume_189_slice_106_jpg.rf.b73b4f57d712ab050e7f6f32c4a55264.txt,3
1,1,1,0,volume_233_slice_85_jpg.rf.b4ff5f34aabfc78941c669834b0321ce.txt,3
1,1,1,0,volume_261_slice_98_jpg.rf.d2d20bd50b827672243271a21314d127.txt,3
1,1,1,0,volume_295_slice_115_jpg.rf.9a4bc8cfee009bf8350ce4b48c1a0e29.txt,3
1,1,1,0,volume_198_slice_87_jpg.rf.0765aa2a0d34903066c89d98b5911ec0.txt,3
0,1,0,0,volume_49_slice_120_jpg.rf.b0859e3d65a63495eac3328ef4357550.txt,1
0,1,0,0,volume_194_slice_93_jpg.rf.ecad827f42fecfa702014a7af3df261a.txt,1
1,1,1,0,volume_49_slice_73_jpg.rf.94bc3a2b73537b61b10ea15eb2fd283a.txt,3
1,1,1,0,volume_70_slice_119_jpg.rf.66066853819950e47e719896b495db16.txt,3
1,1,1,0,volume_346_slice_97_jpg.rf.0e5df5da642542d558416e7950682449.txt,3
1,1,0,0,volume_265_slice_92_jpg.rf.bc047b531a9dedb178c9bf12ed142e45.txt,2
1,1,1,0,volume_240_slice_78_jpg.rf.b5e8602fcc39a4636bfa357f41079bbb.txt,3
0,1,0,0,volume_352_slice_78_jpg.rf.bce711caa19cf6e8ef0922395e813e86.txt,1
0,1,0,0,volume_71_slice_61_jpg.rf.029e1902c100a4a993a83e7167006521.txt,1
0,1,0,0,volume_200_slice_82_jpg.rf.2b1c35aa1902c0f519f84acf43216b1b.txt,1
0,1,0,0,volume_298_slice_94_jpg.rf.b6092fc5bfe2dc675c3354242f2e6439.txt,1
0,1,0,0,volume_3_slice_96_jpg.rf.3ed84e515480a7ae30e41bc917639253.txt,1
0,1,1,0,volume_125_slice_78_jpg.rf.79355bd68045fca206ff916b0f475f6b.txt,2
0,1,0,0,volume_183_slice_105_jpg.rf.eceb5383a06e7a5c59bbef1203116abe.txt,1
1,1,1,0,volume_337_slice_100_jpg.rf.a2b6062caa3b000e8dc9700d136500de.txt,3
1,1,1,0,volume_151_slice_96_jpg.rf.43213b27f2408d7aac9bbf2e4cd6d34b.txt,3
0,1,0,0,volume_148_slice_125_jpg.rf.caea1b3b9e90f5f4c7e67d392b7d9997.txt,1
0,1,0,0,volume_78_slice_82_jpg.rf.412a90c5100ae7cacc2a367224633403.txt,1
0,1,0,0,volume_43_slice_75_jpg.rf.77fc3376a724bb4ba132641b14657db5.txt,1
1,1,1,0,volume_121_slice_80_jpg.rf.cd33dad13053cc1f9bd4ab8b1a61112f.txt,3
1,1,1,0,volume_66_slice_100_jpg.rf.668f4fbd54f9bea4ccdea00bfdd91b58.txt,3
0,1,0,0,volume_10_slice_100_jpg.rf.df028a873cd77a3ba1f11e0c8621ef91.txt,1
1,1,1,0,volume_98_slice_127_jpg.rf.d9f1ac9767fc2700aaeb417971b2b5db.txt,3
1,1,0,0,volume_323_slice_37_jpg.rf.979704f7ff8f8081797a94870f406b6e.txt,2
1,1,1,0,volume_34_slice_132_jpg.rf.6c735190facac7969a50b53ec7dba178.txt,3
1,1,1,0,volume_251_slice_83_jpg.rf.49dca512744cd094fa2c106749db5926.txt,3
1,1,1,0,volume_30_slice_116_jpg.rf.637b6e701297ca555398c2076a4de8b9.txt,3
0,1,0,0,volume_59_slice_54_jpg.rf.371922b29f32720e543f188b114024e3.txt,1
1,1,1,0,volume_241_slice_98_jpg.rf.2e7c37201f68b80516347dd200766ade.txt,3
1,1,1,0,volume_296_slice_65_jpg.rf.8e27efc9342ac411c5d0817200826a63.txt,3
1,1,1,0,volume_253_slice_72_jpg.rf.69b28a8a78ef3d9fcd48690177618d5e.txt,3
1,1,1,0,volume_346_slice_103_jpg.rf.9738dc292dbe0a721794f4711650037b.txt,3
1,1,0,0,volume_324_slice_43_jpg.rf.2be5f0cfd259bb4c6ea5f145ca10230d.txt,2
0,1,1,0,volume_225_slice_126_jpg.rf.b1493e22db855dd5cfa15b1282a4c683.txt,2
1,1,1,0,volume_26_slice_62_jpg.rf.2fa7e3ae532247eaa6eeb86cc74b2e81.txt,3
0,1,0,0,volume_199_slice_68_jpg.rf.87d79582bc0af6b26443a582aecd3a1b.txt,1
0,1,0,0,volume_368_slice_59_jpg.rf.67e5c25b51611ff41571992e41c04bfc.txt,1
